Group_id,Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
78,1714686329383,-6.84,-8.05,8.45,0.87,-0.31,0.26
78,1714686329415,-7.08,-7.94,8.33,1.10,-0.55,0.36
78,1714686329448,-6.92,-7.69,8.31,1.30,-0.71,0.42
78,1714686329481,-6.76,-7.03,7.82,1.43,-0.78,0.55
78,1714686329514,-6.73,-6.60,8.05,1.48,-0.98,0.54
79,1714686332546,-5.55,-6.30,7.41,1.52,-0.93,0.54
79,1714686332579,-5.74,-5.63,6.95,1.50,-1.03,0.60
79,1714686332612,-5.64,-5.15,6.79,1.45,-0.97,0.60
79,1714686332645,-5.09,-4.68,6.88,1.36,-1.01,0.56
79,1714686332677,-4.93,-4.23,6.89,1.23,-0.94,0.50
79,1714686332710,-4.70,-3.96,7.25,1.09,-0.94,0.48
79,1714686332742,-4.53,-3.85,7.75,1.01,-0.91,0.45
79,1714686332775,-4.59,-3.69,8.48,0.98,-0.88,0.43
79,1714686332807,-4.90,-3.66,9.11,0.98,-0.95,0.42
79,1714686332839,-4.50,-3.57,9.65,1.02,-1.03,0.45
79,1714686332871,-3.94,-3.74,10.43,1.15,-1.00,0.46
79,1714686332903,-4.35,-4.03,11.33,1.48,-0.94,0.47
79,1714686332936,-3.59,-3.25,10.98,1.90,-1.13,0.55
79,1714686332969,-4.19,-2.83,11.02,2.10,-1.00,0.54
79,1714686333002,-3.71,-1.95,10.52,2.40,-1.15,0.73
79,1714686333034,-2.55,-0.94,9.56,2.45,-0.87,0.72
79,1714686333066,-3.15,-0.64,9.60,2.71,-0.99,0.89
79,1714686333099,-2.97,0.90,9.96,2.86,-1.27,0.91
79,1714686333132,-1.51,1.75,8.89,2.43,-1.31,0.79
79,1714686333164,-1.29,1.75,8.33,2.56,-1.28,0.90
79,1714686333197,0.22,3.17,8.02,2.52,-1.07,0.84
79,1714686333230,-0.35,3.44,7.54,2.20,-0.76,0.80
79,1714686333263,0.64,4.01,6.84,2.12,-1.05,0.76
79,1714686333296,0.74,4.74,6.91,2.05,-0.97,0.76
79,1714686333328,1.82,4.96,6.45,1.75,-0.56,0.67
79,1714686333362,1.24,5.54,6.52,1.63,-0.34,0.61
79,1714686333394,2.38,5.50,5.78,1.46,-0.45,0.58
79,1714686333427,2.70,5.97,5.34,1.30,-0.21,0.46
79,1714686333459,2.41,6.31,5.24,0.99,-0.16,0.38
79,1714686333492,2.98,6.23,4.55,0.77,-0.08,0.26
79,1714686333525,2.89,6.51,4.54,0.56,0.03,0.17
79,1714686333557,3.48,6.56,4.84,0.36,0.07,0.06
79,1714686333590,3.30,6.73,4.95,0.16,0.20,-0.13
79,1714686333622,2.69,7.00,5.31,-0.06,0.23,-0.26
79,1714686333656,2.76,6.33,5.67,-0.16,0.29,-0.36
79,1714686333689,2.48,6.71,5.86,-0.31,0.46,-0.47
79,1714686333722,1.95,6.68,6.34,-0.42,0.59,-0.55
79,1714686333755,1.01,6.24,7.06,-0.51,0.42,-0.56
79,1714686333787,1.20,6.45,7.04,-0.60,0.41,-0.58
79,1714686333819,0.70,6.01,7.56,-0.64,0.66,-0.58
79,1714686333851,0.27,6.13,8.35,-0.60,0.63,-0.59
79,1714686333884,-0.11,5.82,8.01,-0.60,0.52,-0.57
79,1714686333917,0.07,6.04,8.57,-0.75,0.47,-0.54
79,1714686333950,0.44,5.13,8.34,-0.70,0.71,-0.58
79,1714686333983,-0.87,5.15,9.16,-0.67,0.76,-0.64
79,1714686334015,-0.73,4.97,9.30,-0.72,0.47,-0.66
79,1714686334047,-0.49,3.98,8.08,-0.62,0.89,-0.71
79,1714686334079,-1.72,4.77,8.35,-0.67,1.15,-0.73
79,1714686334112,-2.12,4.24,9.46,-0.97,0.51,-0.67
79,1714686334146,-1.06,3.39,9.47,-0.94,0.67,-0.75
79,1714686334179,-2.18,3.53,9.86,-0.85,0.93,-0.80
79,1714686334211,-2.67,3.03,10.03,-0.86,0.72,-0.79
79,1714686334245,-2.55,2.25,10.35,-0.84,0.59,-0.84
79,1714686334278,-2.83,2.36,10.41,-0.77,0.47,-0.95
79,1714686334310,-3.03,2.34,10.62,-0.74,0.36,-0.93
79,1714686334342,-2.76,1.82,10.77,-0.59,0.69,-0.97
79,1714686334375,-4.22,2.01,10.33,-0.41,1.20,-0.98
79,1714686334408,-5.42,2.35,10.25,-0.58,0.96,-0.81
79,1714686334441,-5.15,1.63,10.86,-0.79,0.34,-0.69
79,1714686334474,-4.45,1.05,10.25,-0.72,0.29,-0.67
79,1714686334506,-4.69,0.95,9.73,-0.66,0.56,-0.60
79,1714686334538,-4.71,0.58,9.64,-0.71,0.51,-0.52
79,1714686334571,-4.82,-0.05,9.23,-0.78,0.41,-0.54
79,1714686334604,-5.13,-0.15,9.46,-0.84,0.42,-0.45
80,1714686337638,-4.55,-0.47,9.61,-0.93,0.22,-0.42
80,1714686337671,-4.39,-0.98,9.10,-0.91,0.36,-0.49
80,1714686337704,-5.61,-1.65,9.18,-0.93,0.34,-0.49
80,1714686337737,-5.07,-2.00,9.24,-0.94,0.16,-0.43
80,1714686337770,-4.84,-2.44,8.96,-0.90,0.32,-0.51
80,1714686337803,-5.98,-2.67,9.84,-0.94,0.16,-0.43
80,1714686337836,-5.43,-3.29,10.07,-0.76,0.11,-0.36
80,1714686337869,-4.98,-3.13,9.68,-0.63,0.36,-0.36
80,1714686337903,-5.57,-3.18,10.10,-0.64,0.44,-0.33
80,1714686337935,-5.21,-3.42,10.21,-0.47,0.44,-0.37
80,1714686337968,-5.30,-3.39,9.61,-0.43,0.39,-0.38
80,1714686338000,-5.25,-4.10,8.92,-0.37,0.30,-0.38
80,1714686338032,-6.30,-4.23,8.82,-0.27,0.05,-0.25
80,1714686338065,-5.42,-4.46,8.25,-0.24,-0.03,-0.19
80,1714686338099,-5.05,-4.67,7.76,-0.11,0.23,-0.18
80,1714686338131,-5.69,-4.59,8.03,0.08,0.32,-0.15
80,1714686338164,-5.39,-4.56,8.05,0.07,0.24,-0.14
80,1714686338197,-4.94,-4.67,8.07,0.08,0.34,-0.18
80,1714686338230,-5.63,-4.64,7.91,0.09,0.34,-0.19
80,1714686338263,-5.74,-4.63,7.96,0.10,0.06,-0.14
80,1714686338295,-5.26,-4.71,7.73,0.10,0.03,-0.10
80,1714686338328,-5.01,-4.77,7.53,0.15,0.16,-0.11
80,1714686338361,-5.43,-4.66,7.58,0.16,0.18,-0.10
80,1714686338393,-5.41,-4.66,7.44,0.11,0.07,-0.10
80,1714686338425,-5.23,-4.75,7.38,0.12,0.05,-0.09
80,1714686338458,-5.18,-4.88,7.34,0.13,0.15,-0.11
80,1714686338490,-5.60,-4.82,7.58,0.17,0.09,-0.11
80,1714686338522,-5.42,-4.86,7.52,0.16,0.04,-0.08
80,1714686338556,-5.25,-4.86,7.37,0.18,0.10,-0.08
80,1714686338588,-5.26,-4.80,7.32,0.17,0.12,-0.07
80,1714686338621,-5.56,-4.92,7.30,0.16,0.06,-0.07
80,1714686338654,-5.43,-4.92,7.25,0.18,0.05,-0.06
80,1714686338687,-5.34,-4.95,7.25,0.20,0.10,-0.02
80,1714686338720,-5.28,-4.89,7.24,0.19,0.08,-0.05
80,1714686338752,-5.34,-5.00,7.30,0.18,0.04,-0.04
80,1714686338784,-5.24,-5.05,7.22,0.17,0.05,-0.05
80,1714686338817,-5.44,-5.01,7.27,0.18,0.06,-0.05
80,1714686338850,-5.48,-4.88,7.31,0.18,0.03,-0.05
80,1714686338883,-5.62,-4.89,7.23,0.18,0.01,-0.03
80,1714686338915,-5.40,-4.88,7.20,0.18,0.03,-0.02
80,1714686338948,-5.32,-4.99,7.19,0.18,0.02,-0.02
80,1714686338982,-5.30,-4.99,7.20,0.17,0.01,-0.04
80,1714686339015,-5.29,-5.07,7.25,0.17,0.03,-0.04
80,1714686339047,-5.47,-4.98,7.37,0.20,0.03,-0.03
80,1714686339080,-5.45,-4.95,7.25,0.20,0.01,-0.02
80,1714686339112,-5.38,-4.94,7.05,0.20,0.02,-0.03
80,1714686339145,-5.40,-4.95,7.19,0.20,0.00,-0.03
80,1714686339177,-5.28,-5.01,7.23,0.19,0.02,-0.03
80,1714686339209,-5.34,-5.02,7.22,0.20,0.01,-0.02
80,1714686339243,-5.26,-4.99,7.19,0.19,0.02,-0.03
80,1714686339274,-5.36,-4.96,7.18,0.19,0.02,-0.03
80,1714686339306,-5.50,-4.98,7.29,0.19,0.02,-0.04
80,1714686339339,-5.33,-4.98,7.28,0.20,0.01,-0.02
80,1714686339371,-5.34,-5.06,7.24,0.20,0.02,-0.03
80,1714686339403,-5.36,-5.00,7.24,0.20,0.01,-0.03
80,1714686339436,-5.43,-4.97,7.31,0.20,0.02,-0.03
80,1714686339469,-5.46,-4.99,7.29,0.20,0.01,-0.02
80,1714686339502,-5.36,-4.98,7.23,0.20,0.00,-0.02
80,1714686339534,-5.41,-4.96,7.24,0.21,0.01,-0.02
80,1714686339567,-5.34,-5.07,7.13,0.20,-0.00,-0.02
80,1714686339599,-5.28,-4.98,7.18,0.20,0.01,-0.02
80,1714686339632,-5.32,-4.98,7.32,0.19,0.02,-0.03
80,1714686339664,-5.43,-4.99,7.26,0.20,0.02,-0.03
80,1714686339697,-5.43,-4.93,7.26,0.20,0.02,-0.03
81,1714686342730,-5.31,-4.99,7.18,0.20,0.02,-0.02
81,1714686342762,-5.34,-4.92,7.08,0.19,0.03,-0.03
81,1714686342794,-5.41,-5.00,7.12,0.19,0.05,-0.04
81,1714686342827,-5.54,-5.02,7.22,0.19,0.09,-0.02
81,1714686342859,-5.48,-4.91,7.18,0.18,0.05,0.01
81,1714686342891,-5.22,-5.00,7.05,0.18,0.02,-0.01
81,1714686342924,-5.36,-4.99,7.13,0.20,0.02,-0.03
81,1714686342957,-5.42,-5.01,7.34,0.20,0.01,-0.03
81,1714686342990,-5.26,-4.96,7.09,0.19,0.03,-0.03
81,1714686343023,-5.42,-4.99,7.21,0.19,0.01,-0.04
81,1714686343056,-5.32,-5.04,7.17,0.18,0.01,-0.03
81,1714686343088,-5.41,-5.00,7.15,0.17,0.01,-0.03
81,1714686343120,-5.43,-4.99,7.12,0.17,0.01,-0.04
81,1714686343152,-5.44,-5.10,7.26,0.19,0.02,-0.03
81,1714686343185,-5.45,-4.96,7.10,0.17,0.00,-0.02
81,1714686343218,-5.32,-4.98,7.07,0.18,0.02,-0.03
81,1714686343250,-5.47,-4.98,7.24,0.17,0.03,-0.04
81,1714686343282,-5.42,-5.10,7.30,0.18,0.01,-0.03
81,1714686343316,-5.49,-5.08,7.20,0.22,0.00,-0.04
81,1714686343348,-5.53,-4.95,7.14,0.22,0.01,-0.03
81,1714686343382,-5.34,-4.96,7.06,0.18,0.00,-0.02
81,1714686343414,-5.35,-5.17,7.14,0.18,-0.01,-0.02
81,1714686343447,-5.27,-5.11,7.20,0.18,0.02,-0.03
81,1714686343480,-5.39,-5.09,7.17,0.18,0.02,-0.04
81,1714686343513,-5.35,-5.05,7.34,0.20,0.01,-0.02
81,1714686343546,-5.42,-4.98,7.29,0.19,-0.02,-0.01
81,1714686343579,-5.37,-5.02,7.16,0.16,0.01,-0.00
81,1714686343612,-5.57,-5.00,7.64,0.13,-0.04,0.02
81,1714686343644,-5.58,-5.06,8.12,0.07,-0.12,0.04
81,1714686343677,-5.89,-4.92,9.09,-0.08,-0.26,0.07
81,1714686343710,-5.88,-5.30,10.59,-0.29,-0.41,0.04
81,1714686343742,-6.35,-5.93,11.60,-0.23,-0.37,-0.02
81,1714686343775,-6.99,-6.40,12.53,0.21,-0.60,0.14
81,1714686343808,-8.58,-7.18,15.22,0.52,-0.84,0.33
81,1714686343840,-8.96,-9.18,15.39,1.30,-1.21,0.51
81,1714686343872,-10.26,-8.98,14.56,2.54,-1.77,0.94
81,1714686343905,-9.72,-9.02,13.59,3.46,-2.06,1.09
81,1714686343938,-9.62,-8.14,9.98,4.37,-2.71,1.32
81,1714686343970,-6.06,-5.26,6.98,4.37,-2.76,1.55
81,1714686344003,-3.51,-3.42,4.27,4.37,-2.15,1.85
81,1714686344035,-3.66,-1.47,3.03,4.37,-2.65,1.87
81,1714686344068,2.01,-0.94,0.67,4.01,-1.62,1.32
81,1714686344101,0.53,0.31,0.07,3.25,-0.64,1.07
81,1714686344134,2.35,0.77,-0.73,2.29,-0.67,0.69
81,1714686344166,2.18,1.92,-1.59,0.93,0.28,0.08
81,1714686344199,2.50,1.89,-1.21,-0.15,0.90,-0.43
81,1714686344232,1.60,2.48,0.65,-1.12,1.13,-0.74
81,1714686344265,0.79,2.16,3.80,-2.18,1.26,-1.14
81,1714686344297,-0.90,1.12,7.40,-2.80,1.16,-1.42
81,1714686344330,-1.99,0.90,9.16,-2.83,1.64,-1.52
81,1714686344364,-2.58,0.48,8.97,-2.57,2.01,-1.37
81,1714686344396,-5.39,-1.26,10.92,-2.19,1.91,-1.28
81,1714686344428,-6.72,-1.13,11.44,-1.83,1.55,-1.25
81,1714686344461,-5.68,-0.67,11.22,-1.87,1.45,-1.13
81,1714686344493,-6.61,-1.56,12.57,-1.89,1.22,-0.99
81,1714686344525,-8.08,-2.43,12.90,-1.77,0.44,-1.07
81,1714686344558,-6.78,-3.19,13.08,-1.85,-0.18,-0.90
81,1714686344591,-4.42,-4.49,12.71,-1.28,0.30,-0.66
81,1714686344624,-5.09,-4.51,11.76,-0.51,0.71,-0.76
81,1714686344657,-6.98,-3.98,10.58,-0.32,0.39,-0.66
81,1714686344690,-5.12,-4.22,9.94,0.03,0.29,-0.46
81,1714686344723,-5.44,-4.00,10.04,0.33,0.79,-0.36
81,1714686344756,-6.87,-3.49,9.97,0.25,0.59,-0.35
81,1714686344789,-6.16,-3.42,9.18,0.22,0.22,-0.26
82,1714686347822,-5.42,-3.35,8.54,0.29,0.24,-0.20
82,1714686347855,-5.95,-3.28,8.55,0.23,0.20,-0.15
82,1714686347887,-5.65,-3.60,8.08,0.17,-0.04,-0.10
82,1714686347920,-5.17,-3.73,7.87,0.22,0.07,-0.07
82,1714686347952,-5.15,-3.71,7.81,0.25,0.22,-0.04
82,1714686347984,-5.38,-3.75,7.97,0.16,0.15,-0.01
82,1714686348016,-5.29,-3.79,7.80,0.07,0.04,-0.02
82,1714686348050,-5.01,-3.82,8.07,0.06,0.11,0.00
82,1714686348083,-5.28,-4.09,8.56,-0.01,-0.03,-0.00
82,1714686348115,-4.96,-4.30,8.60,0.09,-0.02,-0.04
82,1714686348149,-4.86,-4.15,8.48,0.18,0.10,-0.05
82,1714686348181,-5.68,-3.99,8.32,0.18,0.10,-0.01
82,1714686348213,-5.33,-4.11,7.98,0.19,0.03,0.05
82,1714686348246,-5.26,-4.07,7.80,0.24,0.09,0.05
82,1714686348279,-5.64,-3.95,7.87,0.17,0.04,0.03
82,1714686348313,-5.41,-3.91,8.20,0.11,-0.05,0.03
82,1714686348345,-5.25,-4.09,8.08,0.19,0.03,0.04
82,1714686348377,-5.39,-3.89,8.29,0.21,0.03,0.05
82,1714686348410,-5.46,-3.92,8.21,0.19,-0.04,0.05
82,1714686348443,-5.28,-4.19,8.30,0.22,-0.05,0.04
82,1714686348475,-5.42,-4.01,8.53,0.23,-0.04,0.04
82,1714686348509,-5.37,-3.82,8.69,0.29,-0.07,0.03
82,1714686348541,-5.07,-3.67,8.51,0.36,-0.05,0.01
82,1714686348573,-4.98,-3.54,8.24,0.41,-0.10,-0.00
82,1714686348606,-4.85,-4.15,7.36,0.46,-0.10,-0.01
82,1714686348639,-5.02,-3.78,7.74,0.31,-0.16,-0.07
82,1714686348672,-5.70,-3.94,7.98,0.16,-0.05,-0.01
82,1714686348705,-5.14,-3.98,8.00,0.24,-0.08,0.08
82,1714686348737,-5.29,-3.65,8.09,0.24,0.08,0.03
82,1714686348770,-5.59,-3.61,8.08,0.26,-0.02,0.02
82,1714686348803,-5.32,-3.78,8.04,0.22,-0.27,0.05
82,1714686348836,-4.46,-3.93,7.94,0.25,-0.15,0.05
82,1714686348868,-4.93,-4.02,7.99,0.26,0.01,0.01
82,1714686348901,-5.00,-4.09,8.13,0.27,-0.01,-0.06
82,1714686348934,-4.98,-3.97,8.25,0.24,-0.02,-0.10
82,1714686348968,-4.98,-3.99,8.29,0.25,-0.03,-0.08
82,1714686349000,-5.07,-3.97,8.43,0.26,0.04,-0.05
82,1714686349033,-5.35,-3.65,8.36,0.24,0.03,0.03
82,1714686349065,-5.36,-3.54,8.19,0.28,-0.01,0.15
82,1714686349098,-5.08,-3.72,8.23,0.31,0.07,0.20
82,1714686349131,-5.54,-3.61,8.21,0.30,0.06,0.16
82,1714686349162,-5.48,-3.43,8.21,0.21,-0.13,0.16
82,1714686349195,-4.42,-3.97,7.95,0.32,-0.06,0.09
82,1714686349228,-4.82,-3.03,8.32,0.28,0.21,-0.03
82,1714686349261,-5.74,-2.69,8.58,0.11,0.10,0.02
82,1714686349293,-4.80,-3.16,8.35,0.21,0.04,0.10
82,1714686349325,-4.91,-3.24,8.41,0.27,0.23,0.05
82,1714686349357,-5.40,-2.89,8.02,0.23,0.19,-0.02
82,1714686349390,-5.86,-2.84,8.18,0.12,-0.05,-0.01
82,1714686349422,-5.55,-3.35,8.51,0.04,-0.01,0.03
82,1714686349455,-5.20,-3.52,8.44,0.21,0.16,0.06
82,1714686349487,-5.68,-2.90,8.69,0.14,0.07,0.09
82,1714686349519,-5.26,-3.07,8.18,0.14,0.01,0.09
82,1714686349551,-5.18,-2.95,8.39,0.15,-0.01,0.11
82,1714686349584,-4.82,-3.38,8.60,0.14,-0.11,0.09
82,1714686349616,-4.55,-3.21,8.31,0.17,0.06,-0.02
82,1714686349649,-5.31,-3.11,8.19,0.21,0.13,-0.06
82,1714686349682,-5.78,-2.92,8.17,0.16,0.07,-0.03
82,1714686349716,-5.85,-3.21,7.95,0.13,-0.02,-0.01
82,1714686349748,-5.49,-3.32,7.94,0.14,-0.01,-0.03
82,1714686349782,-5.75,-3.28,8.15,0.11,-0.06,-0.04
82,1714686349815,-5.45,-3.41,8.10,0.08,-0.15,-0.02
82,1714686349848,-4.89,-3.56,8.03,0.11,-0.04,0.00
82,1714686349880,-4.81,-3.57,8.16,0.13,0.06,-0.04
83,1714686352914,-5.12,-3.31,8.30,0.11,0.05,-0.05
83,1714686352947,-5.06,-3.35,8.07,0.08,0.09,-0.02
83,1714686352980,-5.03,-3.52,8.07,0.05,0.16,-0.03
83,1714686353013,-5.38,-3.34,8.16,0.06,0.18,-0.05
83,1714686353045,-5.41,-3.47,8.11,0.07,0.13,-0.05
83,1714686353078,-5.42,-3.43,8.00,0.06,0.12,-0.06
83,1714686353110,-5.49,-3.59,8.00,0.03,0.10,-0.06
83,1714686353144,-5.56,-3.89,8.18,0.05,0.10,-0.07
83,1714686353176,-5.53,-3.99,8.22,0.08,0.06,-0.10
83,1714686353209,-5.44,-3.90,8.10,0.11,0.09,-0.12
83,1714686353241,-5.66,-3.94,8.06,0.12,0.07,-0.09
83,1714686353273,-5.62,-3.89,8.02,0.17,0.08,-0.10
83,1714686353306,-5.72,-3.77,7.96,0.17,0.06,-0.11
83,1714686353338,-5.56,-3.76,7.99,0.18,0.05,-0.10
83,1714686353371,-5.82,-3.85,7.98,0.17,0.03,-0.06
83,1714686353404,-5.67,-4.01,8.05,0.22,0.00,-0.05
83,1714686353436,-5.45,-3.92,7.96,0.25,0.04,-0.07
83,1714686353469,-5.37,-3.64,7.75,0.25,0.05,-0.05
83,1714686353501,-5.25,-3.82,7.65,0.20,0.04,-0.05
83,1714686353534,-5.54,-3.84,7.81,0.18,0.03,-0.09
83,1714686353568,-5.53,-3.78,7.73,0.18,0.01,-0.09
83,1714686353601,-5.39,-3.56,7.75,0.16,0.06,-0.10
83,1714686353634,-5.82,-3.62,7.83,0.12,0.03,-0.07
83,1714686353666,-5.77,-3.91,7.80,0.13,0.01,-0.04
83,1714686353699,-5.67,-4.10,7.81,0.17,0.06,-0.04
83,1714686353732,-5.54,-4.13,7.68,0.18,0.02,-0.04
83,1714686353766,-5.44,-4.08,7.68,0.12,0.01,-0.04
83,1714686353797,-5.16,-4.14,7.65,0.16,0.01,-0.07
83,1714686353831,-5.37,-4.05,8.05,0.14,0.07,-0.13
83,1714686353863,-5.37,-4.22,7.86,0.17,0.02,-0.12
83,1714686353895,-5.83,-3.89,7.91,0.20,0.10,-0.12
83,1714686353927,-5.47,-4.09,7.74,0.17,-0.02,-0.11
83,1714686353960,-5.63,-3.90,7.98,0.19,0.06,-0.08
83,1714686353993,-5.68,-3.82,7.82,0.14,-0.03,-0.05
83,1714686354026,-5.36,-4.18,7.75,0.17,0.02,-0.06
83,1714686354059,-5.54,-4.24,7.87,0.17,-0.02,-0.06
83,1714686354093,-5.38,-4.17,7.85,0.21,-0.04,-0.06
83,1714686354126,-5.32,-4.14,7.73,0.22,0.01,-0.07
83,1714686354158,-5.41,-4.15,7.74,0.21,0.00,-0.08
83,1714686354191,-5.36,-4.07,7.73,0.21,0.02,-0.08
83,1714686354224,-5.44,-4.08,7.84,0.20,0.03,-0.07
83,1714686354257,-5.47,-4.17,7.91,0.20,0.04,-0.07
83,1714686354290,-5.44,-4.17,7.75,0.20,0.01,-0.06
83,1714686354324,-5.41,-4.10,7.79,0.20,0.01,-0.05
83,1714686354356,-5.53,-4.08,7.76,0.18,0.01,-0.02
83,1714686354388,-5.26,-4.23,7.81,0.18,0.01,-0.03
83,1714686354421,-5.40,-4.13,7.83,0.19,-0.00,-0.04
83,1714686354454,-5.36,-4.15,7.71,0.19,-0.00,-0.02
83,1714686354487,-5.39,-4.22,7.74,0.19,0.03,-0.02
83,1714686354520,-5.37,-4.21,7.79,0.19,0.01,-0.03
83,1714686354553,-5.44,-4.20,7.83,0.19,-0.00,-0.03
83,1714686354585,-5.40,-4.22,7.72,0.21,0.03,-0.03
83,1714686354618,-5.42,-4.21,7.69,0.21,0.03,-0.04
83,1714686354651,-5.43,-4.08,7.76,0.20,0.02,-0.03
83,1714686354684,-5.38,-4.14,7.77,0.19,0.01,-0.02
83,1714686354717,-5.43,-4.18,7.75,0.19,0.02,-0.01
83,1714686354749,-5.41,-4.17,7.82,0.20,0.01,-0.01
83,1714686354782,-5.46,-4.19,7.75,0.19,0.01,-0.02
83,1714686354815,-5.43,-4.17,7.81,0.19,0.01,-0.01
83,1714686354849,-5.39,-4.23,7.78,0.20,0.01,-0.00
83,1714686354881,-5.33,-4.19,7.78,0.20,-0.00,-0.01
83,1714686354913,-5.29,-4.07,7.72,0.19,0.00,-0.02
83,1714686354946,-5.43,-4.14,7.74,0.19,0.02,-0.03
83,1714686354978,-5.90,-4.37,8.29,0.18,-0.04,-0.00
84,1714686358011,-6.47,-4.31,9.08,0.15,-0.17,0.06
84,1714686358044,-6.43,-4.65,11.07,0.07,-0.53,0.17
84,1714686358077,-6.28,-5.30,12.30,0.38,-0.56,0.21
84,1714686358109,-6.98,-4.68,13.10,0.70,-0.69,0.30
84,1714686358143,-7.44,-4.47,14.51,0.86,-1.05,0.43
84,1714686358175,-6.71,-5.34,15.49,1.17,-1.35,0.45
84,1714686358208,-6.79,-5.57,16.11,1.71,-1.49,0.71
84,1714686358242,-8.09,-5.68,16.50,2.48,-1.47,0.77
84,1714686358274,-8.85,-5.49,14.66,3.22,-2.09,0.97
84,1714686358307,-7.91,-4.72,12.40,3.74,-2.60,1.21
84,1714686358340,-4.87,-4.40,10.37,4.37,-2.62,1.33
84,1714686358372,-5.78,-2.96,9.28,4.37,-2.58,1.48
84,1714686358404,-2.54,-1.44,6.57,4.37,-2.33,1.45
84,1714686358437,-2.93,-0.88,4.91,4.37,-1.49,1.65
84,1714686358469,-0.09,0.31,2.10,4.37,-1.23,1.60
84,1714686358502,-0.57,1.92,1.24,3.89,-1.19,1.69
84,1714686358535,2.85,1.88,-1.13,2.97,-1.30,1.44
84,1714686358568,3.15,3.12,-1.67,2.08,-0.56,1.06
84,1714686358601,4.64,3.27,-2.15,1.06,-0.38,0.59
84,1714686358633,5.15,3.60,-2.49,0.20,0.15,0.05
84,1714686358665,4.54,4.11,-1.88,-0.63,0.57,-0.44
84,1714686358698,4.37,4.62,0.09,-1.38,0.85,-0.86
84,1714686358731,3.76,3.98,2.16,-1.94,1.10,-1.30
84,1714686358763,2.08,4.04,2.78,-2.18,1.57,-1.66
84,1714686358795,0.54,4.04,4.85,-2.53,1.79,-1.70
84,1714686358828,-0.79,1.93,6.61,-2.71,2.00,-1.88
84,1714686358861,-2.72,2.30,8.40,-2.82,2.22,-2.04
84,1714686358894,-3.98,2.03,8.50,-2.79,2.14,-1.95
84,1714686358927,-5.14,0.91,11.40,-2.77,1.52,-1.82
84,1714686358960,-5.07,0.81,12.45,-2.57,1.50,-1.78
84,1714686358992,-6.11,0.22,12.21,-2.22,1.64,-1.63
84,1714686359025,-6.86,-0.12,14.29,-2.09,0.92,-1.35
84,1714686359058,-7.12,-1.01,13.80,-1.80,0.70,-1.30
84,1714686359091,-6.91,-1.45,12.70,-1.35,0.89,-0.98
84,1714686359124,-6.70,-1.25,12.81,-1.08,0.73,-0.63
84,1714686359157,-6.00,-1.94,11.85,-0.84,0.44,-0.63
84,1714686359190,-5.48,-2.29,10.94,-0.63,0.49,-0.54
84,1714686359224,-5.13,-2.61,11.34,-0.43,0.49,-0.42
84,1714686359255,-5.21,-3.13,10.71,-0.09,0.57,-0.41
84,1714686359288,-5.20,-3.10,9.37,0.21,0.73,-0.41
84,1714686359321,-5.51,-2.39,9.19,0.16,0.61,-0.36
84,1714686359354,-5.99,-2.59,9.60,0.07,0.40,-0.34
84,1714686359386,-5.85,-2.72,9.77,0.10,0.30,-0.34
84,1714686359419,-6.16,-2.48,9.71,0.11,0.23,-0.29
84,1714686359451,-6.11,-2.56,9.48,0.16,0.12,-0.20
84,1714686359483,-5.89,-2.78,8.99,0.19,0.12,-0.12
84,1714686359516,-5.57,-2.73,8.50,0.22,0.15,-0.09
84,1714686359549,-5.64,-2.64,8.09,0.16,0.00,-0.08
84,1714686359583,-5.52,-2.83,7.96,0.13,0.01,-0.07
84,1714686359616,-5.63,-2.86,8.04,0.10,0.06,-0.05
84,1714686359648,-5.75,-2.81,8.35,0.04,-0.01,-0.03
84,1714686359680,-5.55,-2.94,8.56,-0.00,-0.07,-0.01
84,1714686359712,-5.45,-3.17,8.62,0.02,-0.07,-0.01
84,1714686359745,-5.51,-3.21,8.71,0.07,-0.05,-0.01
84,1714686359779,-5.48,-3.26,8.68,0.15,-0.04,-0.01
84,1714686359812,-5.32,-3.25,8.60,0.21,-0.03,-0.02
84,1714686359845,-5.36,-3.21,8.35,0.23,0.01,-0.04
84,1714686359878,-5.37,-3.17,8.17,0.22,-0.00,-0.04
84,1714686359911,-5.37,-3.06,8.25,0.19,-0.01,-0.04
84,1714686359944,-5.36,-3.08,8.14,0.15,-0.02,-0.04
84,1714686359977,-5.25,-3.00,8.34,0.13,-0.03,-0.05
84,1714686360010,-5.34,-3.14,8.29,0.12,-0.04,-0.04
84,1714686360042,-5.29,-3.11,8.47,0.11,-0.03,-0.03
84,1714686360075,-5.21,-3.20,8.45,0.12,-0.01,-0.02
85,1714686363108,-5.25,-3.13,8.41,0.13,-0.01,-0.01
85,1714686363141,-5.18,-3.21,8.42,0.14,-0.01,-0.01
85,1714686363173,-5.26,-3.25,8.43,0.14,-0.01,-0.01
85,1714686363206,-5.18,-3.31,8.43,0.15,-0.03,-0.01
85,1714686363238,-5.19,-3.30,8.41,0.16,-0.01,-0.01
85,1714686363271,-5.22,-3.33,8.41,0.17,-0.01,-0.02
85,1714686363305,-5.21,-3.28,8.48,0.17,-0.01,-0.02
85,1714686363337,-5.19,-3.36,8.32,0.17,0.00,-0.03
85,1714686363370,-5.15,-3.26,8.30,0.17,0.02,-0.03
